d,phi,u
-0.06897571117860068,0.03534985486211431,0.005171995636883808
-0.06881125040819469,0.03526782632382269,0.005173206718352086
-0.0686471700086384,0.03518646004819143,0.005177250263233402
-0.0684834670583897,0.03510568697398154,0.005183720668720138
-0.06832013895461653,0.03502543924282038,0.0051922185930727005
-0.06815718340614685,0.034945650826450944,0.005202354740265119
-0.06799459842364541,0.03486625808500042,0.005213753239066282
-0.06783238230736999,0.03478720025572631,0.005226054612247899
-0.06767053363278341,0.03470841987247652,0.005238918336508858
-0.06750905123440787,0.034629863116836974,0.005252024997798255
-0.06734793418817919,0.034551480102556105,0.005265078050799066
-0.06718718179261907,0.03447322509545516,0.0052778051948737525
-0.06702679354915164,0.034395056671598846,0.005289959382138165
-0.06686676914179712,0.034316937816796816,0.005301319475389532
-0.06670710841653482,0.03423883597108216,0.005311690576888517
-0.06654781136058763,0.034160723021956316,0.0053209040499750115
-0.06638887808184912,0.034082575250542306,0.005328817257706453
-0.06623030878863401,0.03400437323492219,0.005335313043631107
-0.06607210377000872,0.03392610171503552,0.005340298980186953
-0.06591426337677841,0.03384774942368106,0.005343706411751109
-0.06575678800339824,0.03376930888800734,0.005345489317849339
-0.06559967807078637,0.03369077620603566,0.005345623023854829
-0.065442934010294,0.03361215080249072,0.005344102784062332
-0.06528655624881707,0.03353343516825674,0.005340942263089232
-0.0651305451951435,0.03345463458748934,0.00533617193950553
-0.06497490122761551,0.03337575685629911,0.005329837454948111
-0.06481962468309432,0.03329681199667637,0.005321997930775257
-0.06466471584726186,0.03321781196909798,0.005312724272802327
-0.06451017494626565,0.03313877038702667,0.005302097483363077
-0.06435600213966186,0.03305970223614262,0.005290206997870139
-0.06420219751468059,0.03298062360102979,0.005277149062136943
-0.0640487610817152,0.03290155140158358,0.0052630251643558945
-0.06389569277099949,0.032822503141259896,0.005247940534560902
-0.06374299243047599,0.032743496668868444,0.0052320027217827025
-0.06359065982468248,0.03266454995546251,0.005215320258727618
-0.06343869463467056,0.03258568088746072,0.005198001420752663
-0.06328709645884723,0.03250690707700066,0.005180153085462269
-0.06313586481464284,0.032428245690151146,0.005161879696978344
